name,url
rough-stuff/wired-elements,https://github.com/rough-stuff/wired-elements
rrweb-io/rrweb,https://github.com/rrweb-io/rrweb
rsuite/rsuite,https://github.com/rsuite/rsuite
rt2zz/redux-persist,https://github.com/rt2zz/redux-persist
sachinchoolur/lightGallery,https://github.com/sachinchoolur/lightGallery
sahat/satellizer,https://github.com/sahat/satellizer
santiq/bulletproof-nodejs,https://github.com/santiq/bulletproof-nodejs
sass/sass,https://github.com/sass/sass
searchkit/searchkit,https://github.com/searchkit/searchkit
seek-oss/playroom,https://github.com/seek-oss/playroom
shakiba/planck.js,https://github.com/shakiba/planck.js
signalapp/Signal-Desktop,https://github.com/signalapp/Signal-Desktop
sindresorhus/caprine,https://github.com/sindresorhus/caprine
sindresorhus/got,https://github.com/sindresorhus/got
sindresorhus/modern-normalize,https://github.com/sindresorhus/modern-normalize
sindresorhus/type-fest,https://github.com/sindresorhus/type-fest
siyuan-note/siyuan,https://github.com/siyuan-note/siyuan
snyk/cli,https://github.com/snyk/cli
socketio/socket.io,https://github.com/socketio/socket.io
solidjs/solid,https://github.com/solidjs/solid
sqlectron/sqlectron-gui,https://github.com/sqlectron/sqlectron-gui
squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material
statelyai/xstate,https://github.com/statelyai/xstate
storybookjs/storybook,https://github.com/storybookjs/storybook
streamich/react-use,https://github.com/streamich/react-use
styled-components/styled-components,https://github.com/styled-components/styled-components
styletron/styletron,https://github.com/styletron/styletron
supabase/supabase,https://github.com/supabase/supabase
surmon-china/videojs-player,https://github.com/surmon-china/videojs-player
surveyjs/survey-library,https://github.com/surveyjs/survey-library
sveltejs/sapper,https://github.com/sveltejs/sapper
sveltejs/svelte,https://github.com/sveltejs/svelte
swimlane/ngx-charts,https://github.com/swimlane/ngx-charts
swimlane/ngx-datatable,https://github.com/swimlane/ngx-datatable
szimek/signature_pad,https://github.com/szimek/signature_pad
t3-oss/create-t3-app,https://github.com/t3-oss/create-t3-app
tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui
taniarascia/takenote,https://github.com/taniarascia/takenote
teambit/bit,https://github.com/teambit/bit
