name,remoteURL
wkhtmltopdf/wkhtmltopdf,https://github.com/wkhtmltopdf/wkhtmltopdf
wxWidgets/wxWidgets,https://github.com/wxWidgets/wxWidgets
x64dbg/x64dbg,https://github.com/x64dbg/x64dbg
xbmc/xbmc,https://github.com/xbmc/xbmc
xenia-project/xenia,https://github.com/xenia-project/xenia
xoseperez/espurna,https://github.com/xoseperez/espurna
xtensor-stack/xtensor,https://github.com/xtensor-stack/xtensor
yangyangwithgnu/hardseed,https://github.com/yangyangwithgnu/hardseed
yhirose/cpp-httplib,https://github.com/yhirose/cpp-httplib
yue/yue,https://github.com/yue/yue
yuzu-emu/yuzu,https://github.com/yuzu-emu/yuzu
yyzybb537/libgo,https://github.com/yyzybb537/libgo
zaphoyd/websocketpp,https://github.com/zaphoyd/websocketpp
zcash/zcash,https://github.com/zcash/zcash
zealdocs/zeal,https://github.com/zealdocs/zeal
zeek/zeek,https://github.com/zeek/zeek
zeromq/libzmq,https://github.com/zeromq/libzmq
zerotier/ZeroTierOne,https://github.com/zerotier/ZeroTierOne
zeux/meshoptimizer,https://github.com/zeux/meshoptimizer
zeux/pugixml,https://github.com/zeux/pugixml
zhedahht/CodingInterviewChinese2,https://github.com/zhedahht/CodingInterviewChinese2
zhongyang219/TrafficMonitor,https://github.com/zhongyang219/TrafficMonitor
